Sounder, Date (dd/MM/YYYY), Time (hh:mm:ss), Latitude (DD;MM;SS.sss H), Longitude  (DD;MM;SS.sss H),depth, Range (m),time,lat,lon,,
EA600-18kHz,11/26/22,8:17:15 PM,29;04;35.739 S,46;19;07.241 E,2739.29,2735.92,11/26/22 8:17:15 PM,-29.07659417,46.31867806,,
EA600-18kHz,11/26/22,8:17:25 PM,29;04;36.935 S,46;19;04.536 E,2733.76,2730.31,11/26/22 8:17:25 PM,-29.07692639,46.31792667,,
EA600-18kHz,11/26/22,8:17:35 PM,29;04;38.121 S,46;19;01.850 E,2728.67,2725.31,11/26/22 8:17:35 PM,-29.07725583,46.31718056,,
EA600-18kHz,11/26/22,8:17:45 PM,29;04;39.332 S,46;18;59.146 E,2724.5,2721.15,11/26/22 8:17:45 PM,-29.07759222,46.31642944,,
EA600-18kHz,11/26/22,8:17:55 PM,29;04;40.536 S,46;18;56.453 E,2721.77,2718.24,11/26/22 8:17:55 PM,-29.07792667,46.31568139,,
EA600-18kHz,11/26/22,8:18:05 PM,29;04;41.764 S,46;18;53.771 E,2719.5,2715.7,11/26/22 8:18:05 PM,-29.07826778,46.31493639,,
EA600-18kHz,11/26/22,8:18:26 PM,29;04;44.187 S,46;18;48.386 E,2717.97,2714.34,11/26/22 8:18:26 PM,-29.07894083,46.31344056,,
EA600-18kHz,11/26/22,8:18:36 PM,29;04;45.386 S,46;18;45.715 E,2718.54,2715.03,11/26/22 8:18:36 PM,-29.07927389,46.31269861,,
EA600-18kHz,11/26/22,8:18:46 PM,29;04;46.592 S,46;18;43.026 E,2720.69,2716.76,11/26/22 8:18:46 PM,-29.07960889,46.31195167,,
EA600-18kHz,11/26/22,8:18:56 PM,29;04;47.789 S,46;18;40.335 E,2722.67,2719.11,11/26/22 8:18:56 PM,-29.07994139,46.31120417,,
EA600-18kHz,11/26/22,8:19:06 PM,29;04;48.970 S,46;18;37.639 E,2725.55,2721.86,11/26/22 8:19:06 PM,-29.08026944,46.31045528,,
EA600-18kHz,11/26/22,8:19:16 PM,29;04;50.179 S,46;18;34.939 E,2726.14,2722.58,11/26/22 8:19:16 PM,-29.08060528,46.30970528,,
EA600-18kHz,11/26/22,8:19:26 PM,29;04;51.381 S,46;18;32.232 E,2726.8,2723.13,11/26/22 8:19:26 PM,-29.08093917,46.30895333,,
EA600-18kHz,11/26/22,8:19:36 PM,29;04;52.553 S,46;18;29.535 E,2720.25,2716.78,11/26/22 8:19:36 PM,-29.08126472,46.30820417,,
EA600-18kHz,11/26/22,8:19:46 PM,29;04;53.727 S,46;18;26.822 E,2722.8,2719.31,11/26/22 8:19:46 PM,-29.08159083,46.30745056,,
EA600-18kHz,11/26/22,8:19:56 PM,29;04;54.911 S,46;18;24.146 E,2702.15,2698.67,11/26/22 8:19:56 PM,-29.08191972,46.30670722,,
EA600-18kHz,11/26/22,8:20:06 PM,29;04;56.135 S,46;18;21.485 E,2694.16,2690.6,11/26/22 8:20:06 PM,-29.08225972,46.30596806,,
EA600-18kHz,11/26/22,8:21:16 PM,29;05;04.359 S,46;18;02.604 E,2651.13,2647.35,11/26/22 8:21:16 PM,-29.08454417,46.30072333,,
EA600-18kHz,11/26/22,8:21:26 PM,29;05;05.558 S,46;17;59.924 E,2648.41,2644.73,11/26/22 8:21:26 PM,-29.08487722,46.29997889,,
EA600-18kHz,11/26/22,8:21:36 PM,29;05;06.726 S,46;17;57.209 E,2645.4,2641.61,11/26/22 8:21:36 PM,-29.08520167,46.29922472,,
EA600-18kHz,11/26/22,8:21:46 PM,29;05;07.923 S,46;17;54.537 E,2642.52,2638.42,11/26/22 8:21:46 PM,-29.08553417,46.2984825,,
EA600-18kHz,11/26/22,8:21:56 PM,29;05;09.124 S,46;17;51.877 E,2639.3,2635.45,11/26/22 8:21:56 PM,-29.08586778,46.29774361,,
EA600-18kHz,11/26/22,8:22:06 PM,29;05;10.331 S,46;17;49.218 E,2636.77,2632.86,11/26/22 8:22:06 PM,-29.08620306,46.297005,,
EA600-18kHz,11/26/22,8:22:16 PM,29;05;11.557 S,46;17;46.570 E,2635.61,2631.69,11/26/22 8:22:16 PM,-29.08654361,46.29626944,,
EA600-18kHz,11/26/22,8:22:26 PM,29;05;12.770 S,46;17;43.941 E,2634.26,2630.29,11/26/22 8:22:26 PM,-29.08688056,46.29553917,,
EA600-18kHz,11/26/22,8:22:36 PM,29;05;14.003 S,46;17;41.300 E,2634.15,2630.27,11/26/22 8:22:36 PM,-29.08722306,46.29480556,,
EA600-18kHz,11/26/22,8:22:46 PM,29;05;15.234 S,46;17;38.675 E,2634.16,2630.31,11/26/22 8:22:46 PM,-29.087565,46.29407639,,
EA600-18kHz,11/26/22,8:22:56 PM,29;05;16.503 S,46;17;36.067 E,2634.1,2630.14,11/26/22 8:22:56 PM,-29.0879175,46.29335194,,
EA600-18kHz,11/26/22,8:23:07 PM,29;05;17.737 S,46;17;33.447 E,2633.92,2630.02,11/26/22 8:23:07 PM,-29.08826028,46.29262417,,
EA600-18kHz,11/26/22,8:23:17 PM,29;05;18.987 S,46;17;30.840 E,2630.3,2626.26,11/26/22 8:23:17 PM,-29.0886075,46.2919,,
EA600-18kHz,11/26/22,8:23:27 PM,29;05;20.242 S,46;17;28.204 E,2625.51,2621.48,11/26/22 8:23:27 PM,-29.08895611,46.29116778,,
EA600-18kHz,11/26/22,8:23:37 PM,29;05;21.493 S,46;17;25.584 E,2619.95,2615.88,11/26/22 8:23:37 PM,-29.08930361,46.29044,,
EA600-18kHz,11/26/22,8:23:47 PM,29;05;22.717 S,46;17;22.957 E,2615.6,2611.74,11/26/22 8:23:47 PM,-29.08964361,46.28971028,,
EA600-18kHz,11/26/22,8:23:57 PM,29;05;24.022 S,46;17;20.352 E,2613.11,2609.13,11/26/22 8:23:57 PM,-29.09000611,46.28898667,,
EA600-18kHz,11/26/22,8:24:07 PM,29;05;25.280 S,46;17;17.736 E,2609.04,2605.26,11/26/22 8:24:07 PM,-29.09035556,46.28826,,
EA600-18kHz,11/26/22,8:24:17 PM,29;05;26.552 S,46;17;15.132 E,2608.82,2604.89,11/26/22 8:24:17 PM,-29.09070889,46.28753667,,
EA600-18kHz,11/26/22,8:24:27 PM,29;05;27.825 S,46;17;12.530 E,2609,2604.92,11/26/22 8:24:27 PM,-29.0910625,46.28681389,,
EA600-18kHz,11/26/22,8:24:37 PM,29;05;29.097 S,46;17;09.951 E,2610.38,2606.18,11/26/22 8:24:37 PM,-29.09141583,46.2860975,,
EA600-18kHz,11/26/22,8:24:47 PM,29;05;30.374 S,46;17;07.377 E,2612.33,2608.06,11/26/22 8:24:47 PM,-29.09177056,46.2853825,,
EA600-18kHz,11/26/22,8:24:57 PM,29;05;31.619 S,46;17;04.778 E,2615.61,2611.57,11/26/22 8:24:57 PM,-29.09211639,46.28466056,,
EA600-18kHz,11/26/22,8:25:07 PM,29;05;33.109 S,46;17;02.354 E,2619.69,2615.72,11/26/22 8:25:07 PM,-29.09253028,46.28398722,,
EA600-18kHz,11/26/22,8:25:17 PM,29;05;34.073 S,46;16;59.575 E,2625.33,2621.28,11/26/22 8:25:17 PM,-29.09279806,46.28321528,,
EA600-18kHz,11/26/22,8:25:27 PM,29;05;35.317 S,46;16;56.984 E,2630.56,2626.43,11/26/22 8:25:27 PM,-29.09314361,46.28249556,,
EA600-18kHz,11/26/22,8:25:37 PM,29;05;36.507 S,46;16;54.342 E,2632.26,2628.21,11/26/22 8:25:37 PM,-29.09347417,46.28176167,,
EA600-18kHz,11/26/22,8:25:47 PM,29;05;37.728 S,46;16;51.737 E,2630.04,2626.14,11/26/22 8:25:47 PM,-29.09381333,46.28103806,,
EA600-18kHz,11/26/22,8:25:57 PM,29;05;38.945 S,46;16;49.092 E,2627.9,2623.86,11/26/22 8:25:57 PM,-29.09415139,46.28030333,,
EA600-18kHz,11/26/22,8:26:07 PM,29;05;40.124 S,46;16;46.451 E,2625.46,2621.68,11/26/22 8:26:07 PM,-29.09447889,46.27956972,,
EA600-18kHz,11/26/22,8:26:17 PM,29;05;41.361 S,46;16;43.804 E,2623.82,2619.62,11/26/22 8:26:17 PM,-29.0948225,46.27883444,,
EA600-18kHz,11/26/22,8:26:27 PM,29;05;42.585 S,46;16;41.168 E,2622.48,2618.42,11/26/22 8:26:27 PM,-29.0951625,46.27810222,,
EA600-18kHz,11/26/22,8:26:37 PM,29;05;43.788 S,46;16;38.562 E,2619.94,2615.84,11/26/22 8:26:37 PM,-29.09549667,46.27737833,,
EA600-18kHz,11/26/22,8:26:47 PM,29;05;45.021 S,46;16;35.951 E,2617.52,2613.44,11/26/22 8:26:47 PM,-29.09583917,46.27665306,,
EA600-18kHz,11/26/22,8:26:57 PM,29;05;46.245 S,46;16;33.341 E,2615.27,2611.35,11/26/22 8:26:57 PM,-29.09617917,46.27592806,,
EA600-18kHz,11/26/22,8:27:07 PM,29;05;47.493 S,46;16;30.745 E,2613.94,2609.99,11/26/22 8:27:07 PM,-29.09652583,46.27520694,,
EA600-18kHz,11/26/22,8:27:17 PM,29;05;48.729 S,46;16;28.102 E,2612.53,2608.49,11/26/22 8:27:17 PM,-29.09686917,46.27447278,,
EA600-18kHz,11/26/22,8:27:27 PM,29;05;49.900 S,46;16;25.467 E,2611.21,2607.27,11/26/22 8:27:27 PM,-29.09719444,46.27374083,,
EA600-18kHz,11/26/22,8:27:37 PM,29;05;51.125 S,46;16;22.853 E,2611.38,2607.33,11/26/22 8:27:37 PM,-29.09753472,46.27301472,,
EA600-18kHz,11/26/22,8:28:08 PM,29;05;54.824 S,46;16;15.051 E,2577.53,2573.21,11/26/22 8:28:08 PM,-29.09856222,46.2708475,,
EA600-18kHz,11/26/22,8:28:18 PM,29;05;56.027 S,46;16;12.437 E,2559.94,2555.66,11/26/22 8:28:18 PM,-29.09889639,46.27012139,,
EA600-18kHz,11/26/22,8:28:38 PM,29;05;58.463 S,46;16;07.222 E,2551.22,2546.79,11/26/22 8:28:38 PM,-29.09957306,46.26867278,,
EA600-18kHz,11/26/22,8:28:48 PM,29;05;59.669 S,46;16;04.592 E,2550.93,2546.42,11/26/22 8:28:48 PM,-29.09990806,46.26794222,,
EA600-18kHz,11/26/22,8:28:58 PM,29;06;00.905 S,46;16;01.998 E,2549.14,2544.97,11/26/22 8:28:58 PM,-29.10025139,46.26722167,,
EA600-18kHz,11/26/22,8:29:08 PM,29;06;02.144 S,46;15;59.417 E,2551.35,2546.98,11/26/22 8:29:08 PM,-29.10059556,46.26650472,,
EA600-18kHz,11/26/22,8:29:18 PM,29;06;03.366 S,46;15;56.817 E,2553.99,2549.67,11/26/22 8:29:18 PM,-29.100935,46.2657825,,
EA600-18kHz,11/26/22,8:29:28 PM,29;06;04.580 S,46;15;54.177 E,2558.34,2554.02,11/26/22 8:29:28 PM,-29.10127222,46.26504917,,
EA600-18kHz,11/26/22,8:29:38 PM,29;06;05.802 S,46;15;51.564 E,2563.5,2559.19,11/26/22 8:29:38 PM,-29.10161167,46.26432333,,
EA600-18kHz,11/26/22,8:29:48 PM,29;06;07.027 S,46;15;48.925 E,2565.96,2561.59,11/26/22 8:29:48 PM,-29.10195194,46.26359028,,
EA600-18kHz,11/26/22,8:29:58 PM,29;06;08.203 S,46;15;46.330 E,2566.72,2562.56,11/26/22 8:29:58 PM,-29.10227861,46.26286944,,
EA600-18kHz,11/26/22,8:30:08 PM,29;06;09.428 S,46;15;43.686 E,2569.45,2565.19,11/26/22 8:30:08 PM,-29.10261889,46.262135,,
EA600-18kHz,11/26/22,8:30:18 PM,29;06;10.647 S,46;15;41.084 E,2573.07,2568.96,11/26/22 8:30:18 PM,-29.1029575,46.26141222,,
EA600-18kHz,11/26/22,8:30:28 PM,29;06;11.840 S,46;15;38.449 E,2577.08,2573.09,11/26/22 8:30:28 PM,-29.10328889,46.26068028,,
EA600-18kHz,11/26/22,8:30:38 PM,29;06;13.056 S,46;15;35.822 E,2583.72,2579.59,11/26/22 8:30:38 PM,-29.10362667,46.25995056,,
EA600-18kHz,11/26/22,8:30:48 PM,29;06;14.269 S,46;15;33.194 E,2588.92,2584.94,11/26/22 8:30:48 PM,-29.10396361,46.25922056,,
EA600-18kHz,11/26/22,8:30:58 PM,29;06;15.450 S,46;15;30.544 E,2594.03,2590.12,11/26/22 8:30:58 PM,-29.10429167,46.25848444,,
EA600-18kHz,11/26/22,8:31:08 PM,29;06;16.673 S,46;15;27.941 E,2599.59,2595.65,11/26/22 8:31:08 PM,-29.10463139,46.25776139,,
EA600-18kHz,11/26/22,8:31:18 PM,29;06;17.878 S,46;15;25.306 E,2605.6,2601.4,11/26/22 8:31:18 PM,-29.10496611,46.25702944,,
EA600-18kHz,11/26/22,8:31:28 PM,29;06;19.060 S,46;15;22.667 E,2613.91,2609.74,11/26/22 8:31:28 PM,-29.10529444,46.25629639,,
EA600-18kHz,11/26/22,8:31:38 PM,29;06;20.271 S,46;15;20.065 E,2612.99,2608.87,11/26/22 8:31:38 PM,-29.10563083,46.25557361,,
EA600-18kHz,11/26/22,8:31:48 PM,29;06;21.479 S,46;15;17.478 E,2613.87,2609.96,11/26/22 8:31:48 PM,-29.10596639,46.254855,,
EA600-18kHz,11/26/22,8:32:58 PM,29;06;30.056 S,46;14;59.301 E,2603.22,2599.43,11/26/22 8:32:58 PM,-29.10834889,46.24980583,,
EA600-18kHz,11/26/22,8:33:08 PM,29;06;31.269 S,46;14;56.667 E,2567.77,2563.95,11/26/22 8:33:08 PM,-29.10868583,46.24907417,,
EA600-18kHz,11/26/22,8:33:19 PM,29;06;32.494 S,46;14;54.028 E,2563.21,2559.17,11/26/22 8:33:19 PM,-29.10902611,46.24834111,,
EA600-18kHz,11/26/22,8:33:39 PM,29;06;34.873 S,46;14;48.779 E,2562.87,2558.79,11/26/22 8:33:39 PM,-29.10968694,46.24688306,,
EA600-18kHz,11/26/22,8:33:49 PM,29;06;36.088 S,46;14;46.127 E,2443.87,2438.9,11/26/22 8:33:49 PM,-29.11002444,46.24614639,,
EA600-18kHz,11/26/22,8:33:59 PM,29;06;37.255 S,46;14;43.490 E,2432.2,2427.51,11/26/22 8:33:59 PM,-29.11034861,46.24541389,,
EA600-18kHz,11/26/22,8:34:09 PM,29;06;38.428 S,46;14;40.851 E,2434.27,2429.55,11/26/22 8:34:09 PM,-29.11067444,46.24468083,,
EA600-18kHz,11/26/22,8:34:29 PM,29;06;40.779 S,46;14;35.544 E,2416.38,2411.48,11/26/22 8:34:29 PM,-29.1113275,46.24320667,,
EA600-18kHz,11/26/22,8:34:39 PM,29;06;41.945 S,46;14;32.911 E,2358.96,2353.87,11/26/22 8:34:39 PM,-29.11165139,46.24247528,,
EA600-18kHz,11/26/22,8:34:49 PM,29;06;43.137 S,46;14;30.282 E,2363,2357.61,11/26/22 8:34:49 PM,-29.1119825,46.241745,,
EA600-18kHz,11/26/22,8:34:59 PM,29;06;44.352 S,46;14;27.665 E,2306.74,2301.06,11/26/22 8:34:59 PM,-29.11232,46.24101806,,
EA600-18kHz,11/26/22,8:35:09 PM,29;06;45.535 S,46;14;25.038 E,2310.4,2304.92,11/26/22 8:35:09 PM,-29.11264861,46.24028833,,
EA600-18kHz,11/26/22,8:35:19 PM,29;06;46.728 S,46;14;22.412 E,2315.4,2309.87,11/26/22 8:35:19 PM,-29.11298,46.23955889,,
EA600-18kHz,11/26/22,8:35:39 PM,29;06;49.147 S,46;14;17.171 E,2347.38,2342.47,11/26/22 8:35:39 PM,-29.11365194,46.23810306,,
EA600-18kHz,11/26/22,8:35:49 PM,29;06;50.308 S,46;14;14.557 E,2351.29,2346.42,11/26/22 8:35:49 PM,-29.11397444,46.23737694,,
EA600-18kHz,11/26/22,8:35:59 PM,29;06;51.512 S,46;14;11.942 E,2365.24,2359.93,11/26/22 8:35:59 PM,-29.11430889,46.23665056,,
EA600-18kHz,11/26/22,8:36:09 PM,29;06;52.701 S,46;14;09.316 E,2409.01,2403.94,11/26/22 8:36:09 PM,-29.11463917,46.23592111,,
EA600-18kHz,11/26/22,8:36:19 PM,29;06;53.874 S,46;14;06.699 E,2494.17,2489.42,11/26/22 8:36:19 PM,-29.114965,46.23519417,,
EA600-18kHz,11/26/22,8:36:49 PM,29;06;57.429 S,46;13;58.724 E,2499.47,2495,11/26/22 8:36:49 PM,-29.1159525,46.23297889,,
EA600-18kHz,11/26/22,8:36:59 PM,29;06;58.626 S,46;13;56.113 E,2524.75,2520.4,11/26/22 8:36:59 PM,-29.116285,46.23225361,,
EA600-18kHz,11/26/22,8:37:09 PM,29;06;59.839 S,46;13;53.481 E,2528.88,2524.49,11/26/22 8:37:09 PM,-29.11662194,46.2315225,,
EA600-18kHz,11/26/22,8:37:19 PM,29;07;01.063 S,46;13;50.860 E,2560.39,2556.16,11/26/22 8:37:19 PM,-29.11696194,46.23079444,,
EA600-18kHz,11/26/22,8:37:29 PM,29;07;02.248 S,46;13;48.210 E,2550.18,2546.18,11/26/22 8:37:29 PM,-29.11729111,46.23005833,,
EA600-18kHz,11/26/22,8:37:39 PM,29;07;03.485 S,46;13;45.608 E,2577.99,2573.88,11/26/22 8:37:39 PM,-29.11763472,46.22933556,,
EA600-18kHz,11/26/22,8:37:49 PM,29;07;04.700 S,46;13;42.989 E,2644.07,2640.41,11/26/22 8:37:49 PM,-29.11797222,46.22860806,,
EA600-18kHz,11/26/22,8:37:59 PM,29;07;05.889 S,46;13;40.360 E,2650.83,2647.27,11/26/22 8:37:59 PM,-29.1183025,46.22787778,,
EA600-18kHz,11/26/22,8:38:09 PM,29;07;07.080 S,46;13;37.683 E,2638.19,2634.22,11/26/22 8:38:09 PM,-29.11863333,46.22713417,,
EA600-18kHz,11/26/22,8:38:29 PM,29;07;09.482 S,46;13;32.408 E,2648.21,2644.35,11/26/22 8:38:29 PM,-29.11930056,46.22566889,,
EA600-18kHz,11/26/22,8:38:39 PM,29;07;10.675 S,46;13;29.772 E,2645.26,2641.48,11/26/22 8:38:39 PM,-29.11963194,46.22493667,,
EA600-18kHz,11/26/22,8:39:09 PM,29;07;14.281 S,46;13;21.845 E,2675.84,2671.98,11/26/22 8:39:09 PM,-29.12063361,46.22273472,,
EA600-18kHz,11/26/22,8:39:29 PM,29;07;16.707 S,46;13;16.528 E,2684.03,2680.38,11/26/22 8:39:29 PM,-29.1213075,46.22125778,,
EA600-18kHz,11/26/22,8:39:40 PM,29;07;17.937 S,46;13;13.911 E,2691.16,2687.64,11/26/22 8:39:40 PM,-29.12164917,46.22053083,,
EA600-18kHz,11/26/22,8:39:59 PM,29;07;20.363 S,46;13;08.678 E,2809.35,2806.18,11/26/22 8:39:59 PM,-29.12232306,46.21907722,,
EA600-18kHz,11/26/22,8:40:19 PM,29;07;22.808 S,46;13;03.441 E,2822.87,2819.86,11/26/22 8:40:19 PM,-29.12300222,46.2176225,,
EA600-18kHz,11/26/22,8:40:29 PM,29;07;24.057 S,46;13;00.846 E,2823.55,2820.46,11/26/22 8:40:29 PM,-29.12334917,46.21690167,,
EA600-18kHz,11/26/22,8:41:10 PM,29;07;29.011 S,46;12;50.448 E,2827.95,2825.04,11/26/22 8:41:10 PM,-29.12472528,46.21401333,,
EA600-18kHz,11/26/22,8:41:30 PM,29;07;31.429 S,46;12;45.198 E,2831.12,2828.32,11/26/22 8:41:30 PM,-29.12539694,46.212555,,
EA600-18kHz,11/26/22,8:41:40 PM,29;07;32.617 S,46;12;42.593 E,2835.67,2832.78,11/26/22 8:41:40 PM,-29.12572694,46.21183139,,
EA600-18kHz,11/26/22,8:41:50 PM,29;07;33.792 S,46;12;39.954 E,2847.51,2844.83,11/26/22 8:41:50 PM,-29.12605333,46.21109833,,
EA600-18kHz,11/26/22,8:42:00 PM,29;07;34.996 S,46;12;37.335 E,2848.83,2845.85,11/26/22 8:42:00 PM,-29.12638778,46.21037083,,
EA600-18kHz,11/26/22,8:42:10 PM,29;07;36.167 S,46;12;34.688 E,2850.52,2847.65,11/26/22 8:42:10 PM,-29.12671306,46.20963556,,
EA600-18kHz,11/26/22,8:42:20 PM,29;07;37.329 S,46;12;32.051 E,2850.65,2847.85,11/26/22 8:42:20 PM,-29.12703583,46.20890306,,
EA600-18kHz,11/26/22,8:42:30 PM,29;07;38.485 S,46;12;29.429 E,2850.86,2848.35,11/26/22 8:42:30 PM,-29.12735694,46.20817472,,
EA600-18kHz,11/26/22,8:42:40 PM,29;07;39.703 S,46;12;26.827 E,2852.69,2849.89,11/26/22 8:42:40 PM,-29.12769528,46.20745194,,
EA600-18kHz,11/26/22,8:42:50 PM,29;07;40.903 S,46;12;24.226 E,2852.22,2849.51,11/26/22 8:42:50 PM,-29.12802861,46.20672944,,
EA600-18kHz,11/26/22,8:43:00 PM,29;07;42.116 S,46;12;21.616 E,2848.19,2845.54,11/26/22 8:43:00 PM,-29.12836556,46.20600444,,
EA600-18kHz,11/26/22,8:43:10 PM,29;07;43.344 S,46;12;19.020 E,2859.49,2856.9,11/26/22 8:43:10 PM,-29.12870667,46.20528333,,
EA600-18kHz,11/26/22,8:43:20 PM,29;07;44.580 S,46;12;16.415 E,2857.66,2854.78,11/26/22 8:43:20 PM,-29.12905,46.20455972,,
EA600-18kHz,11/26/22,8:43:30 PM,29;07;45.767 S,46;12;13.802 E,2859.8,2857.17,11/26/22 8:43:30 PM,-29.12937972,46.20383389,,
EA600-18kHz,11/26/22,8:43:50 PM,29;07;48.191 S,46;12;08.603 E,2865.83,2863.34,11/26/22 8:43:50 PM,-29.13005306,46.20238972,,
EA600-18kHz,11/26/22,8:44:00 PM,29;07;49.372 S,46;12;05.973 E,2869.89,2867.11,11/26/22 8:44:00 PM,-29.13038111,46.20165917,,
EA600-18kHz,11/26/22,8:44:10 PM,29;07;50.587 S,46;12;03.390 E,2867.64,2864.73,11/26/22 8:44:10 PM,-29.13071861,46.20094167,,
EA600-18kHz,11/26/22,8:44:20 PM,29;07;51.746 S,46;12;00.722 E,2865.95,2863.35,11/26/22 8:44:20 PM,-29.13104056,46.20020056,,
EA600-18kHz,11/26/22,8:44:40 PM,29;07;54.115 S,46;11;55.482 E,2863.78,2861.15,11/26/22 8:44:40 PM,-29.13169861,46.198745,,
EA600-18kHz,11/26/22,8:44:50 PM,29;07;55.284 S,46;11;52.812 E,2865.15,2862.67,11/26/22 8:44:50 PM,-29.13202333,46.19800333,,
EA600-18kHz,11/26/22,8:45:00 PM,29;07;56.509 S,46;11;50.184 E,2865.12,2862.39,11/26/22 8:45:00 PM,-29.13236361,46.19727333,,
EA600-18kHz,11/26/22,8:45:10 PM,29;07;57.687 S,46;11;47.500 E,2866.45,2863.84,11/26/22 8:45:10 PM,-29.13269083,46.19652778,,
EA600-18kHz,11/26/22,8:45:20 PM,29;07;58.923 S,46;11;44.864 E,2869.58,2866.78,11/26/22 8:45:20 PM,-29.13303417,46.19579556,,
EA600-18kHz,11/26/22,8:45:30 PM,29;08;00.138 S,46;11;42.223 E,2871.19,2868.52,11/26/22 8:45:30 PM,-29.13337167,46.19506194,,
EA600-18kHz,11/26/22,8:45:40 PM,29;08;01.346 S,46;11;39.580 E,2872.78,2870.07,11/26/22 8:45:40 PM,-29.13370722,46.19432778,,
EA600-18kHz,11/26/22,8:45:50 PM,29;08;02.609 S,46;11;36.965 E,2874.96,2872.23,11/26/22 8:45:50 PM,-29.13405806,46.19360139,,
EA600-18kHz,11/26/22,8:46:00 PM,29;08;03.799 S,46;11;34.286 E,2875.52,2873.04,11/26/22 8:46:00 PM,-29.13438861,46.19285722,,
EA600-18kHz,11/26/22,8:46:10 PM,29;08;05.016 S,46;11;31.649 E,2877.35,2874.64,11/26/22 8:46:10 PM,-29.13472667,46.19212472,,
EA600-18kHz,11/26/22,8:46:21 PM,29;08;06.236 S,46;11;29.008 E,2878,2875.48,11/26/22 8:46:21 PM,-29.13506556,46.19139111,,
EA600-18kHz,11/26/22,8:46:31 PM,29;08;07.468 S,46;11;26.330 E,2878.32,2875.86,11/26/22 8:46:31 PM,-29.13540778,46.19064722,,
EA600-18kHz,11/26/22,8:46:41 PM,29;08;08.706 S,46;11;23.674 E,2879.09,2876.56,11/26/22 8:46:41 PM,-29.13575167,46.18990944,,
EA600-18kHz,11/26/22,8:46:51 PM,29;08;09.962 S,46;11;21.033 E,2880.1,2877.34,11/26/22 8:46:51 PM,-29.13610056,46.18917583,,
EA600-18kHz,11/26/22,8:47:01 PM,29;08;11.182 S,46;11;18.352 E,2881.51,2878.9,11/26/22 8:47:01 PM,-29.13643944,46.18843111,,
EA600-18kHz,11/26/22,8:47:11 PM,29;08;12.424 S,46;11;15.668 E,2880.42,2877.75,11/26/22 8:47:11 PM,-29.13678444,46.18768556,,
EA600-18kHz,11/26/22,8:47:21 PM,29;08;13.675 S,46;11;13.016 E,2882.13,2879.44,11/26/22 8:47:21 PM,-29.13713194,46.18694889,,
EA600-18kHz,11/26/22,8:47:31 PM,29;08;14.922 S,46;11;10.353 E,2882.2,2879.67,11/26/22 8:47:31 PM,-29.13747833,46.18620917,,
EA600-18kHz,11/26/22,8:47:41 PM,29;08;16.172 S,46;11;07.684 E,2883.39,2880.81,11/26/22 8:47:41 PM,-29.13782556,46.18546778,,
EA600-18kHz,11/26/22,8:47:51 PM,29;08;17.413 S,46;11;05.001 E,2884.18,2881.56,11/26/22 8:47:51 PM,-29.13817028,46.1847225,,
EA600-18kHz,11/26/22,8:48:01 PM,29;08;18.632 S,46;11;02.321 E,2884.95,2882.39,11/26/22 8:48:01 PM,-29.13850889,46.18397806,,
EA600-18kHz,11/26/22,8:48:11 PM,29;08;19.888 S,46;10;59.648 E,2884.7,2882.05,11/26/22 8:48:11 PM,-29.13885778,46.18323556,,
EA600-18kHz,11/26/22,8:48:21 PM,29;08;21.134 S,46;10;56.981 E,2885.48,2882.83,11/26/22 8:48:21 PM,-29.13920389,46.18249472,,
EA600-18kHz,11/26/22,8:49:01 PM,29;08;25.997 S,46;10;46.189 E,2885.21,2882.62,11/26/22 8:49:01 PM,-29.14055472,46.17949694,,
EA600-18kHz,11/26/22,8:49:11 PM,29;08;27.232 S,46;10;43.497 E,2884.2,2881.57,11/26/22 8:49:11 PM,-29.14089778,46.17874917,,
EA600-18kHz,11/26/22,8:49:21 PM,29;08;28.428 S,46;10;40.784 E,2884.87,2882.34,11/26/22 8:49:21 PM,-29.14123,46.17799556,,
EA600-18kHz,11/26/22,8:49:41 PM,29;08;30.871 S,46;10;35.392 E,2884.29,2881.79,11/26/22 8:49:41 PM,-29.14190861,46.17649778,,
EA600-18kHz,11/26/22,8:49:51 PM,29;08;32.081 S,46;10;32.669 E,2883.78,2881.33,11/26/22 8:49:51 PM,-29.14224472,46.17574139,,
EA600-18kHz,11/26/22,8:50:01 PM,29;08;33.330 S,46;10;29.974 E,2883.88,2881.27,11/26/22 8:50:01 PM,-29.14259167,46.17499278,,
EA600-18kHz,11/26/22,8:50:11 PM,29;08;34.582 S,46;10;27.277 E,2883.39,2880.92,11/26/22 8:50:11 PM,-29.14293944,46.17424361,,
EA600-18kHz,11/26/22,8:50:21 PM,29;08;35.828 S,46;10;24.568 E,2883.26,2880.9,11/26/22 8:50:21 PM,-29.14328556,46.17349111,,
EA600-18kHz,11/26/22,8:50:31 PM,29;08;37.095 S,46;10;21.878 E,2883.39,2880.77,11/26/22 8:50:31 PM,-29.1436375,46.17274389,,
EA600-18kHz,11/26/22,8:50:41 PM,29;08;38.344 S,46;10;19.184 E,2882.41,2880,11/26/22 8:50:41 PM,-29.14398444,46.17199556,,
EA600-18kHz,11/26/22,8:51:11 PM,29;08;42.107 S,46;10;11.122 E,2883.07,2880.38,11/26/22 8:51:11 PM,-29.14502972,46.16975611,,
